"Sample","Num","Lett","Date","Time","Date.Time","C_ppm","Flush","Notes","Day","moles_C_P","mass_C_P","time_diff","mass_diff","rem_moles_C","rem_mass_C","adj_mass_diff","flux","time_hours","C_resp","C_resp_cum","time"
"4B","4","B",NA,"9:30 AM",2023-01-24 09:30:00,2022,23,NA,NA,3.49682570535412e-05,0.420003735470084,18.5,0.298904735579352,2.43105143688665e-06,0.0291993588084455,0.307323739627485,0.0166120940339181,144.5,2.37413578347074,75.568577121069,82.0833333333333
"4C","4","C",NA,"9:30 AM",2023-01-24 09:30:00,2082,23,NA,NA,3.60058907940024e-05,0.432466754326763,18.5,0.314068075188312,2.50318946172008e-06,0.0300658086247198,0.322299348442918,0.0174215864023199,144.5,2.46936469777722,74.0266071428481,82.0833333333333
"5A","5","A",NA,"9:30 AM",2023-01-24 09:30:00,4324,23,NA,NA,7.47788048959012e-05,0.89816822560467,18.5,0.765852508742927,5.19874698966264e-06,0.062442150092838,0.775051317625706,0.0418946658176057,144.5,6.0259316297249,165.103769396096,82.0833333333333
"5B","5","B",NA,"9:30 AM",2023-01-24 09:30:00,4335,23,NA,NA,7.49690377483191e-05,0.900453112395061,18.5,0.771668584209377,5.21197229421543e-06,0.0626009992258216,0.780621898977546,0.0421957783231106,144.5,6.02049868802826,166.900115812451,82.0833333333333
"5C","5","C",NA,"9:30 AM",2023-01-24 09:30:00,4287,23,NA,NA,7.41389307559502e-05,0.890482697309718,18.5,0.757543829505141,5.15426187434869e-06,0.0619078393728021,0.766785960878734,0.0414478897772289,144.5,5.91029903107038,167.198081558532,82.0833333333333
"6A","6","A",NA,"9:30 AM",2023-01-24 09:30:00,1753,23,NA,NA,3.03161991171403e-05,0.364127867595973,18.5,0.240120829972016,2.10763262555009e-06,0.0253147754654822,0.248742005643946,0.0134455138185917,144.5,1.91345113398351,106.707315116586,82.0833333333333
"6B","6","B",NA,"9:30 AM",2023-01-24 09:30:00,1559,23,NA,NA,2.69611833563159e-05,0.32383077329271,18.5,0.207509263963706,1.87438634525533e-06,0.0225132543928618,0.2155961289156,0.0116538448062486,144.5,1.716501053562,104.405121730748,82.0833333333333
"6C","6","C",NA,"9:30 AM",2023-01-24 09:30:00,1697,23,NA,NA,2.93477409593766e-05,0.352495716663072,18.5,0.233058452619898,2.04030380237222e-06,0.0245060889702928,0.241361930025861,0.0130465908122087,144.5,1.86670140166721,102.548657499509,82.0833333333333
"7A","7","A",NA,"9:30 AM",2023-01-24 09:30:00,1769,23,NA,NA,3.059290144793e-05,0.367451339291087,18.5,0.250714396000194,2.12686943217234e-06,0.025545828749822,0.25883014261263,0.0139908185196016,144.5,1.9465049004583,47.4393438835919,82.0833333333333
"7B","7","B",NA,"9:30 AM",2023-01-24 09:30:00,1656,23,NA,NA,2.86386912367281e-05,0.343979320444342,18.5,0.22869639602006,1.99100948540271e-06,0.023914014929172,0.236711056820598,0.0127951922605729,144.5,1.79134741971479,46.1570050772718,82.0833333333333
"7C","7","C",NA,"9:30 AM",2023-01-24 09:30:00,1655,23,NA,NA,2.86213973410538e-05,0.343771603463397,18.1666666666667,0.216856528106215,1.98980718498882e-06,0.0238995740989007,0.225679875401942,0.0124227454349693,144,1.74947792227148,44.5660413790837,82.0833333333333
"8A","8","A",NA,"9:30 AM",2023-01-24 09:30:00,3511,23,NA,NA,6.07188677126525e-05,0.729294320096669,18.1666666666667,0.564367037226616,4.22127675316964e-06,0.0507017550823205,0.57583305646198,0.0316972324657971,144,4.65157587261141,104.579792442314,82.0833333333333
"8B","8","B",NA,"9:30 AM",2023-01-24 09:30:00,3319,23,NA,NA,5.73984397431767e-05,0.689412659755296,18.1666666666667,0.530716886313582,3.99043507370266e-06,0.0479291156702426,0.541749680640809,0.0298210833380262,144,4.38145260661968,108.727800706415,82.0833333333333
"8C","8","C",NA,"9:30 AM",2023-01-24 09:30:00,3040,23,NA,NA,5.25734428500323e-05,0.631459622071738,18.1666666666667,0.486057735410483,3.6549932582272e-06,0.0439001240245669,0.49616631660035,0.0273119073357991,144,3.96232822083565,108.219486510257,82.0833333333333
"9A","9","A",NA,"9:30 AM",2023-01-24 09:30:00,6459,23,NA,NA,0.000111701272160644,1.3416439799215,18.1666666666667,1.15033664047148,7.76565837331891e-06,0.0932733227219335,1.16363664515129,0.0640533933110802,144,10.0312029711253,147.647351243406,82.0625
"9B","9","B",NA,"9:30 AM",2023-01-24 09:30:00,5653,23,NA,NA,9.7762392247116e-05,1.17422409328011,18.1666666666667,0.997041508534324,6.79660423972315e-06,0.0816340135233147,1.00935953675569,0.0555610754177444,144,8.41141098330128,140.991753128497,82.0625
"9C","9","C",NA,"9:30 AM",2023-01-24 09:30:00,5764,23,NA,NA,9.96820146669692e-05,1.19728067816497,18.1666666666667,0.997041508534323,6.930059585665e-06,0.0832369456834223,1.0109624689158,0.0556493102155486,144,8.70218319238682,157.451123381843,82.0625
"1A","1","A",0002-05-20,"10:30 AM",2023-02-05 10:30:00,2972,24,NA,NA,5.13974579441763e-05,0.617334867367502,42,0.484811433524815,3.57323683008265e-06,0.0429181475661227,0.494024683237865,0.0117624924580444,289,3.73133982082045,136.588296815849,94.125
"1B","1","B",0002-05-20,"10:30 AM",2023-02-05 10:30:00,2939,24,NA,NA,5.08267593869227e-05,0.610480206996328,42,0.475464169382305,3.53356091642426e-06,0.0424416001671718,0.484850709058611,0.0115440645013955,289,3.54235717743503,139.235201589305,94.125
"1C","1","C",0002-05-20,"10:30 AM",2023-02-05 10:30:00,3021,24,NA,NA,5.22448588322196e-05,0.62751299943379,42,0.479826225982143,3.63214955036328e-06,0.0436257482494134,0.490093656304994,0.0116688965786903,289,3.47346954649298,134.289867303373,94.125
"2A","2","A",0002-05-20,"10:30 AM",2023-02-05 10:30:00,2652,24,NA,NA,4.58634113283835e-05,0.550865433465214,42,0.430805018479206,3.18850069763768e-06,0.0382970818793261,0.439151818375982,0.0104559956756186,289,3.28411506235777,136.654546627454,94.125
"2B","2","B",0002-05-20,"10:30 AM",2023-02-05 10:30:00,2771,24,NA,NA,4.79213849136314e-05,0.575583754197627,42,0.44576064110722,3.33157444689065e-06,0.0400155406816036,0.454786160026745,0.0108282419053987,289,3.35608082427584,130.921800837466,94.125
"2C","2","C",0002-05-20,"10:30 AM",2023-02-05 10:30:00,2793,24,NA,NA,4.83018506184672e-05,0.580153527778409,42,0.428520131688814,3.35802505599624e-06,0.0403332389475709,0.439061937786819,0.0104538556615909,289,3.23327564138485,130.802769496871,94.125
"3A","3","A",0002-05-20,"10:30 AM",2023-02-05 10:30:00,3591,24,NA,NA,6.21023793666007e-05,0.745911678572241,42,0.632290489995517,4.31746078628088e-06,0.0518570215040197,0.640189624153885,0.015242610098902,289,4.80394432839622,177.736130591022,94.125
"3B","3","B",0002-05-20,"10:30 AM",2023-02-05 10:30:00,3915,24,NA,NA,6.7705601565091e-05,0.813211980398307,42,0.654100772994705,4.70700612038141e-06,0.0565358505119012,0.665162448982474,0.0158372011662494,289,5.1938659378752,187.309756460607,94.125
"3C","3","C",0002-05-20,"10:30 AM",2023-02-05 10:30:00,3787,24,NA,NA,6.54919829187738e-05,0.786624206837392,42,0.643091773004639,4.55311166740343e-06,0.0546874242371825,0.653070386722065,0.0155492949219539,289,5.05195837660813,184.006952204833,94.125
"4A","4","A",0002-05-20,"10:30 AM",2023-02-05 10:30:00,3417,24,NA,NA,5.90932415192633e-05,0.709768923887871,42,0.557304659874498,4.10826051426393e-06,0.0493443170368241,0.567904229293587,0.0135215292688949,289,4.28961046770674,78.566540303864,94.125
"4B","4","B",0002-05-20,"10:30 AM",2023-02-05 10:30:00,3343,24,NA,NA,5.78134932393612e-05,0.694397867297967,42,0.564574754207561,4.01929028363603e-06,0.0482756955967524,0.573600273127085,0.0136571493601687,289,4.37390567044554,79.9424827915146,94.125
"4C","4","C",0002-05-20,"10:30 AM",2023-02-05 10:30:00,3770,24,NA,NA,6.51979866923098e-05,0.783093018161333,42,0.590539376825642,4.53267256036729e-06,0.0544419301225715,0.603926026487081,0.0143791911068353,289,4.59521235007292,78.621819492921,94.125
"5A","5","A",0002-05-20,"10:30 AM",2023-02-05 10:30:00,7982,24,NA,NA,0.000138039875272684,1.6579969419002,42,1.49971660242038,9.59676190367419e-06,0.115266707225031,1.51072051508706,0.0359695360735014,289,11.251377173265,176.355146569361,94.125
"5B","5","B",0002-05-20,"10:30 AM",2023-02-05 10:30:00,7262,24,NA,NA,0.00012558827038715,1.50844071562005,42,1.34912179123551,8.73110560567301e-06,0.104869309429738,1.36019790805355,0.0323856644774655,289,10.7770184846832,177.677134297135,94.125
"5C","5","C",0002-05-20,"10:30 AM",2023-02-05 10:30:00,7056,24,NA,NA,0.000122025727878233,1.46565101754546,42,1.30799382900847,8.48343172041156e-06,0.101894498393863,1.31895441918434,0.0314036766472462,289,10.5270513483366,177.725132906868,94.125
"6A","6","A",0002-05-20,"10:30 AM",2023-02-05 10:30:00,2742,24,NA,NA,4.74198619390752e-05,0.569559961750232,42,0.428727848669759,3.29670773488782e-06,0.0395967566037377,0.438518731593659,0.0104409221808014,289,3.4515900019123,110.158905118498,94.125
"6B","6","B",0002-05-20,"10:30 AM",2023-02-05 10:30:00,2675,24,NA,NA,4.62611709288936e-05,0.555642924026941,42,0.437659678850379,3.21615360715716e-06,0.0386292209755646,0.445862070444443,0.0106157635820105,289,3.21795841210345,107.623080142852,94.125
"6C","6","C",0002-05-20,"10:30 AM",2023-02-05 10:30:00,2742,24,NA,NA,4.74198619390752e-05,0.569559961750232,42,0.428520131688814,3.29670773488782e-06,0.0395967566037377,0.438325455442986,0.0104363203676901,289,3.39328066549538,105.941938165004,94.125
"7A","7","A",0002-05-20,"10:30 AM",2023-02-05 10:30:00,3180,24,NA,NA,5.49945882444417e-05,0.660539999403989,42,0.52344679198052,3.82331531617188e-06,0.0459218402625404,0.532977739959537,0.0126899461895128,289,3.85537050046703,51.294714384059,94.125
"7B","7","B",0002-05-20,"10:30 AM",2023-02-05 10:30:00,2896,24,NA,NA,5.00831218729255e-05,0.601548376815708,42,0.467778641087353,3.48186199862697e-06,0.0418206444655085,0.477078535782031,0.011359012756715,289,3.4902826249981,49.6472877022699,94.125
"7C","7","C",0002-05-20,"11:00 AM",2023-02-05 11:00:00,3087,24,NA,NA,5.33862559467269e-05,0.641222320176137,42,0.510776056142896,3.71150137768006e-06,0.0445788430473152,0.519844897553234,0.0123772594655532,289.5,3.58980070935063,48.1558420884344,94.1458333333333
"8A","8","A",0002-05-20,"11:00 AM",2023-02-05 11:00:00,6455,24,NA,NA,0.000111632096577947,1.34081311199772,42,1.16176107442343,7.76084917166335e-06,0.0932155594008485,1.17420907011724,0.0279573588123152,289.5,8.63500208750676,113.214794529821,94.1458333333333
"8B","8","B",0002-05-20,"11:00 AM",2023-02-05 11:00:00,6252,24,NA,NA,0.000108121435756053,1.29864656486596,42,1.11170128201577,7.51678218764357e-06,0.090284070855787,1.12469802925989,0.0267785245061879,289.5,8.19279323544998,116.920593941865,94.1458333333333
"8C","8","C",0002-05-20,"11:00 AM",2023-02-05 11:00:00,5515,24,NA,NA,9.53758346440553e-05,1.14555914990975,42,0.99911867834377,6.63068678260626e-06,0.0796411789458837,1.00929946368499,0.0240309396115474,289.5,7.4318770956284,115.651363605885,94.1458333333333
"9A","9","A",0002-05-20,"11:00 AM",2023-02-05 11:00:00,10267,24,NA,NA,0.00017755642688858,2.13263024335873,42,1.92865216807108,1.2344018349414e-05,0.148264004394812,1.94283306339744,0.0462579300808914,289.5,15.9675640609879,163.614915304394,94.125
"9B","9","B",0002-05-20,"11:00 AM",2023-02-05 11:00:00,9884,24,NA,NA,0.000170932864845302,2.05307463965693,42,1.86218273416879,1.1883537290894e-05,0.142733166400927,1.87545385718806,0.0446536632663824,289.5,14.5060834245274,155.497836553024,94.125
"9C","9","C",0002-05-20,"11:00 AM",2023-02-05 11:00:00,10012,24,NA,NA,0.00017314648349162,2.07966241321784,42,1.86550620586391,1.2037431743872e-05,0.144581592675646,1.88039470187356,0.044771302425561,289.5,14.5358836798006,171.987007061643,94.125
"1A","1","A",0002-09-20,"8:00 AM",2023-02-09 08:00:00,1402,25,NA,NA,2.42460417354425e-05,0.2912192072844,14.8333333333333,0.174066830031617,1.68562518027452e-06,0.0202460440402772,0.182211458304596,0.0122839185373885,93.5,1.12416971403649,137.712466529886,98.0208333333333
"1B","1","B",0002-09-20,"8:00 AM",2023-02-09 08:00:00,1359,25,NA,NA,2.35024042214454e-05,0.28228737710378,14.8333333333333,0.164719565889108,1.63392626247723e-06,0.019625088338614,0.172893075822629,0.0116557129768064,93.5,1.08458959710594,140.319791186411,98.0208333333333
"1C","1","C",0002-09-20,"8:00 AM",2023-02-09 08:00:00,1391,25,NA,NA,2.40558088830247e-05,0.288934320494009,14.8333333333333,0.175105414936341,1.67239987572172e-06,0.0200871949072936,0.18301898992498,0.012338358871347,93.5,1.12233919228924,135.412206495662,98.0208333333333
"2A","2","A",0002-09-20,"8:00 AM",2023-02-09 08:00:00,1243,25,NA,NA,2.14963123232204e-05,0.258192207314201,14.8333333333333,0.145817320623145,1.49445941446593e-06,0.0179499520271502,0.153629809799885,0.0103570658292057,93.5,0.973010625350538,137.627557252805,98.0208333333333
"2B","2","B",0002-09-20,"8:00 AM",2023-02-09 08:00:00,1325,25,NA,NA,2.29144117685174e-05,0.275224999751662,14.8333333333333,0.161396094193994,1.59304804840495e-06,0.0191341001093918,0.169309669182633,0.0114141350010764,93.5,1.03983112037771,131.961631957843,98.0208333333333
"2C","2","C",0002-09-20,"8:00 AM",2023-02-09 08:00:00,1349,25,NA,NA,2.33294652647018e-05,0.280210207294334,14.8333333333333,0.157034037594156,1.62190325833832e-06,0.0194806800359016,0.165597449945001,0.0111638730300001,93.5,1.01062881633188,131.813398313202,98.0208333333333
"3A","3","A",0002-09-20,"8:00 AM",2023-02-09 08:00:00,1635,25,NA,NA,2.82755194275667e-05,0.339617263844504,14.8333333333333,0.223503471496444,1.96576117671101e-06,0.023610757493476,0.231575895618067,0.0156118581315551,93.5,1.44244638977387,179.178576980796,98.0208333333333
"3B","3","B",0002-09-20,"8:00 AM",2023-02-09 08:00:00,1665,25,NA,NA,2.87943362977973e-05,0.345848773272843,14.8333333333333,0.22288032055361,2.00183018912773e-06,0.0240439824016131,0.231429292074184,0.0156019747465742,93.5,1.4697814739245,188.779537934532,98.0208333333333
"3C","3","C",0002-09-20,"8:00 AM",2023-02-09 08:00:00,1658,25,NA,NA,2.86732790280768e-05,0.344394754406231,14.8333333333333,0.224126622439278,1.99341408623049e-06,0.0239428965897145,0.232487863166326,0.0156733390898647,93.5,1.45965814005252,185.466610344886,98.0208333333333
"4A","4","A",0002-09-20,"8:00 AM",2023-02-09 08:00:00,1574,25,NA,NA,2.72205917914312e-05,0.32694652800688,14.8333333333333,0.21436392433488,1.89242085146369e-06,0.0227298668469304,0.222190854341891,0.014979158719678,93.5,1.33240716346579,79.8989474673298,98.0208333333333
"4B","4","B",0002-09-20,"8:00 AM",2023-02-09 08:00:00,1717,25,NA,NA,2.96936188728636e-05,0.356650056281965,14.8333333333333,0.220803150744164,2.06434981065003e-06,0.0247949055757176,0.230247453741554,0.0155223002522396,93.5,1.36413926938009,81.3066220608947,98.0208333333333
"4C","4","C",0002-09-20,"8:00 AM",2023-02-09 08:00:00,1903,25,NA,NA,3.29102834682933e-05,0.39528541473767,14.8333333333333,0.224542056401167,2.28797768763367e-06,0.027480900006168,0.236412418884126,0.0159379158798287,93.5,1.41732475162654,80.0391442445476,98.0208333333333
"5A","5","A",0002-09-20,"8:00 AM",2023-02-09 08:00:00,3427,25,NA,NA,5.92661804760068e-05,0.711846093697318,14.8333333333333,0.560835848550557,4.12028351840284e-06,0.0494887253395365,0.571334332157748,0.0385169212690617,93.5,3.48224188076482,179.837388450125,98.0208333333333
"5B","5","B",0002-09-20,"8:00 AM",2023-02-09 08:00:00,3303,25,NA,NA,5.71217374123871e-05,0.686089188060181,14.8333333333333,0.517838433495014,3.97119826708041e-06,0.0476980623859028,0.529535506014718,0.0356990228773967,93.5,3.18295913383981,180.860093430974,98.0208333333333
"5C","5","C",0002-09-20,"8:00 AM",2023-02-09 08:00:00,3287,25,NA,NA,5.68450350815974e-05,0.682765716365067,14.8333333333333,0.523031358018631,3.95196146045816e-06,0.047467009101563,0.534136356497213,0.0360091925728458,93.5,3.1515516360393,180.876684542908,98.0208333333333
"6A","6","A",0002-09-20,"8:00 AM",2023-02-09 08:00:00,1445,25,NA,NA,2.49896792494397e-05,0.30015103746502,14.8333333333333,0.158488056460768,1.73732409807181e-06,0.0208669997419405,0.168336702705754,0.0113485417554441,93.5,1.01865743901948,111.177562557518,98.0208333333333
"6B","6","B",0002-09-20,"8:00 AM",2023-02-09 08:00:00,1256,25,NA,NA,2.1721132966987e-05,0.260892528066481,14.8333333333333,0.152048830051484,1.5100893198465e-06,0.0181376828206763,0.159615825113614,0.0107606174233897,93.5,0.999345812002462,108.622425954854,98.0208333333333
"6C","6","C",0002-09-20,"8:00 AM",2023-02-09 08:00:00,1281,25,NA,NA,2.21534803588459e-05,0.266085452590098,14.8333333333333,0.155372301746599,1.54014683019377e-06,0.0184987035774573,0.163069264281169,0.0109934335470451,93.5,1.00184099551387,106.943779160518,98.0208333333333
"7A","7","A",0002-09-20,"8:00 AM",2023-02-09 08:00:00,1587,25,NA,NA,2.74454124351978e-05,0.329646848759161,14.8333333333333,0.200031452649699,1.90805075684427e-06,0.0229175976404565,0.209042530738952,0.0140927548812777,93.5,1.25209127505945,52.5468056591184,98.0208333333333
"7B","7","B",0002-09-20,"8:00 AM",2023-02-09 08:00:00,1454,25,NA,NA,2.51453243105089e-05,0.302020490293522,14.8333333333333,0.173028245126894,1.74814480179683e-06,0.0209969672143817,0.181996000725334,0.0122693933073259,93.5,1.10462798349391,50.7519156857638,98.0208333333333
"7C","7","C",0002-09-20,"8:30 AM",2023-02-09 08:30:00,1556,25,NA,NA,2.69093016692929e-05,0.323207622349876,14.8333333333333,0.177182584745787,1.87077944401366e-06,0.0224699319020481,0.187334488426468,0.0126292913545933,93.5,1.16905625084185,49.3248983392762,98.0416666666667
"8A","8","A",0002-09-20,"8:30 AM",2023-02-09 08:30:00,2737,25,NA,NA,4.73333924607034e-05,0.568521376845509,14.8333333333333,0.385314999652327,3.29069623281837e-06,0.0395245524523815,0.39805181195156,0.0268349536147119,93.5,2.56154060596352,115.776335135784,98.0416666666667
"8B","8","B",0002-09-20,"8:30 AM",2023-02-09 08:30:00,2704,25,NA,NA,4.67626939034498e-05,0.561666716474336,14.8333333333333,0.377006320414541,3.25102031915999e-06,0.0390480050534306,0.389844218525673,0.0262816327095959,93.5,2.48056234983789,119.401156291703,98.0416666666667
"8C","8","C",0002-09-20,"8:30 AM",2023-02-09 08:30:00,2364,25,NA,NA,4.08827693741699e-05,0.491042942953154,14.8333333333333,0.335670641206556,2.84223817843721e-06,0.0341381227612093,0.346472382249442,0.0233576886909736,93.5,2.21541837314286,117.866781979028,98.0416666666667
"9A","9","A",0002-09-20,"8:30 AM",2023-02-09 08:30:00,4139,25,NA,NA,7.1579434196146e-05,0.859740584129909,14.8333333333333,0.65389305601376,4.97632141309289e-06,0.0597705964926587,0.668203918812558,0.0450474552008466,93.5,4.26852676192125,167.883442066315,98.0208333333333
"9B","9","B",0002-09-20,"8:30 AM",2023-02-09 08:30:00,3956,25,NA,NA,6.84146512877394e-05,0.821728376617038,14.8333333333333,0.63644482961441,4.75630043735092e-06,0.057127924553022,0.649326050216355,0.0437747899022262,93.5,4.13403018563245,159.631866738656,98.0208333333333
"9C","9","C",0002-09-20,"8:30 AM",2023-02-09 08:30:00,3979,25,NA,NA,6.88124108882495e-05,0.826505867178765,14.8333333333333,0.629382452262292,4.78395334687041e-06,0.0574600636492604,0.643086800189698,0.0433541663049235,93.5,4.11986566315015,176.106872724794,98.0208333333333
"1A","1","A",NA,"8:00 AM",2023-02-23 08:00:00,1920,26,NA,NA,3.32042796947573e-05,0.398816603413729,18.6666666666667,0.211040452639765,2.30841679466981e-06,0.0277263941207791,0.224094963204965,0.0120050873145517,336,4.08055298312595,141.793019513011,112.020833333333
"1B","1","B",NA,"8:00 AM",2023-02-23 08:00:00,1652,26,NA,NA,2.85695156540307e-05,0.343148452520563,18.6666666666667,0.197331131897418,1.98620028374715e-06,0.023856251608087,0.207468594747828,0.0111143890043479,336,3.82537713283393,144.145168319245,112.020833333333
"1C","1","C",NA,"8:00 AM",2023-02-23 08:00:00,1671,26,NA,NA,2.88980996718434e-05,0.347095075158511,18.6666666666667,0.209794150754097,2.00904399161107e-06,0.0241306273832406,0.219339539563386,0.01175033247661,336,4.04690014645676,139.459106642119,112.020833333333
"2A","2","A",NA,"8:00 AM",2023-02-23 08:00:00,1436,26,NA,NA,2.48340341883705e-05,0.298281584636518,18.6666666666667,0.149348509299204,1.7265033943468e-06,0.0207370322694994,0.159702584603682,0.00855549560376868,336,3.1773103207397,140.804867573545,112.020833333333
"2B","2","B",NA,"8:00 AM",2023-02-23 08:00:00,1426,26,NA,NA,2.4661095231627e-05,0.296204414827072,18.6666666666667,0.180090622479012,1.71448039020789e-06,0.020592623966787,0.188163046600635,0.0100801632107483,336,3.61104209958655,135.57267405743,112.020833333333
"2C","2","C",NA,"8:00 AM",2023-02-23 08:00:00,1351,26,NA,NA,2.33640530560505e-05,0.280625641256223,18.6666666666667,0.164304131927219,1.6243078591661e-06,0.019509561696444,0.172390996879113,0.00923523197566677,336,3.42704964095203,135.240447954154,112.020833333333
"3A","3","A",NA,"8:00 AM",2023-02-23 08:00:00,1641,26,NA,NA,2.83792828016128e-05,0.340863565730172,18.6666666666667,0.223918905458333,1.97297497919435e-06,0.0236974024751034,0.232049092901041,0.0124312014054129,336,4.71123400221062,183.889810983007,112.020833333333
"3B","3","B",NA,"8:00 AM",2023-02-23 08:00:00,1608,26,NA,NA,2.78085842443592e-05,0.334008905358998,18.6666666666667,0.21436392433488,1.93329906553597e-06,0.0232208550761525,0.222681842571113,0.0119293844234525,336,4.62526834056448,193.404806275096,112.020833333333
"3C","3","C",NA,"8:00 AM",2023-02-23 08:00:00,2056,26,NA,NA,3.55562495064692e-05,0.427066112822202,18.6666666666667,0.270447509189935,2.47192965095892e-06,0.0296903470376676,0.28133589521445,0.0150715658150598,336,5.16514402402731,190.631754368913,112.020833333333
"4A","4","A",NA,"8:00 AM",2023-02-23 08:00:00,2065,26,NA,NA,3.57118945675384e-05,0.428935565650704,18.6666666666667,0.292880943131958,2.48275035468394e-06,0.0298203145101088,0.302339686959619,0.0161967689442653,336,5.23755584754248,85.1365033148723,112.020833333333
"4B","4","B",NA,"8:00 AM",2023-02-23 08:00:00,2102,26,NA,NA,3.63517687074895e-05,0.436621093945656,18.6666666666667,0.30596711293147,2.52723546999789e-06,0.0303546252301446,0.31505039517208,0.0168776997413614,336,5.44319999892497,86.7498220598196,112.020833333333
"4C","4","C",NA,"8:00 AM",2023-02-23 08:00:00,2117,26,NA,NA,3.66111771426047e-05,0.439736848659826,18.6666666666667,0.319884150654762,2.54526997620625e-06,0.0305712376842132,0.328216509721267,0.0175830273064964,336,5.63151845530263,85.6706626998502,112.020833333333
"5A","5","A",NA,"8:00 AM",2023-02-23 08:00:00,4134,26,NA,NA,7.14929647177742e-05,0.858701999225186,18.6666666666667,0.700837093707252,4.97030991102344e-06,0.0596983923413025,0.711812124713393,0.0381327923953603,336,12.8771518956229,192.714540345748,112.020833333333
"5B","5","B",NA,"8:00 AM",2023-02-23 08:00:00,3784,26,NA,NA,6.54401012317508e-05,0.786001055894558,18.6666666666667,0.63021332018607,4.54950476616175e-06,0.0546441017463688,0.6410439428895,0.0343416397976518,336,11.7668313294081,192.626924760383,112.020833333333
"5C","5","C",NA,"8:00 AM",2023-02-23 08:00:00,3845,26,NA,NA,6.64950288678863e-05,0.798671791732182,18.6666666666667,0.646207527718808,4.62284509140908e-06,0.0555249923929144,0.656807097137898,0.0351860944895302,336,11.9608082264792,192.837492769387,112.020833333333
"6A","6","A",NA,"8:00 AM",2023-02-23 08:00:00,1530,26,NA,NA,2.64596603817597e-05,0.317806980845316,18.6666666666667,0.200239169630643,1.83951963325251e-06,0.0220944703149959,0.208412679564165,0.0111649649766517,336,3.78226913099209,114.95983168851,112.020833333333
"6B","6","B",NA,"8:00 AM",2023-02-23 08:00:00,1465,26,NA,NA,2.53355571629268e-05,0.304305377083913,18.6666666666667,0.186529848888296,1.76137010634962e-06,0.0211558163473653,0.194717799652089,0.0104313106956476,336,3.56024392399827,112.182669878853,112.020833333333
"6C","6","C",NA,"8:00 AM",2023-02-23 08:00:00,1447,26,NA,NA,2.50242670407884e-05,0.30056647142691,18.6666666666667,0.187776150773964,1.73972869889959e-06,0.020895881402483,0.195617521611247,0.0104795100863168,336,3.6074545304048,110.551233690923,112.020833333333
"7A","7","A",NA,"8:00 AM",2023-02-23 08:00:00,1852,26,NA,NA,3.20282947889013e-05,0.384691848709493,18.6666666666667,0.268162622399544,2.22666036652526e-06,0.0267444176623348,0.276263928181709,0.0147998532954487,336,4.85395817369003,57.4007638328084,112.020833333333
"7B","7","B",NA,"8:00 AM",2023-02-23 08:00:00,1664,26,NA,NA,2.8777042402123e-05,0.345641056291899,18.6666666666667,0.232643018658009,2.00062788871384e-06,0.0240295415713419,0.240498830325563,0.012883865910298,336,4.22574754856082,54.9776632343246,112.020833333333
"7C","7","C",NA,"8:30 AM",2023-02-23 08:30:00,1768,26,NA,NA,3.05756075522556e-05,0.367243622310143,19,0.244898320533743,2.12566713175845e-06,0.0255313879195508,0.253403969563503,0.0133370510296581,336,4.36234552055423,53.6872438598304,112.041666666667
"8A","8","A",NA,"8:30 AM",2023-02-23 08:30:00,2904,26,NA,NA,5.02214730383203e-05,0.603210112663266,19,0.456354207135398,3.49148040193809e-06,0.0419361711076784,0.466563874137164,0.0245559933756402,336,8.63367909437916,124.410014230163,112.041666666667
"8B","8","B",NA,"8:30 AM",2023-02-23 08:30:00,2962,26,NA,NA,5.12245189874328e-05,0.615257697558055,19,0.44306032035494,3.56121382594374e-06,0.0427737392634103,0.455031768649797,0.0239490404552525,336,8.43875309169453,127.839909383398,112.041666666667
"8C","8","C",NA,"8:30 AM",2023-02-23 08:30:00,2649,26,NA,NA,4.58115296413604e-05,0.55024228252238,19,0.402140075108844,3.18489379639601e-06,0.0382537593885124,0.412436387092237,0.0217071782680125,336,7.57089764910966,125.437679628137,112.041666666667
"9A","9","A",NA,"8:30 AM",2023-02-23 08:30:00,4544,26,NA,NA,7.85834619442588e-05,0.943865961412493,19,0.762113603085924,5.46325308071855e-06,0.0656191327525106,0.774749329573258,0.0407762805038557,336,14.41838759839,182.301829664705,112.020833333333
"9B","9","B",NA,"8:30 AM",2023-02-23 08:30:00,4751,26,NA,NA,8.21632983488498e-05,0.986863376468036,19,0.726178565382499,5.71212926639389e-06,0.0686083846186571,0.744301807372904,0.039173779335416,336,13.9353596319239,173.56722637058,112.020833333333
"9C","9","C",NA,"8:30 AM",2023-02-23 08:30:00,4494,26,NA,NA,7.77187671605412e-05,0.93348011236526,19,0.735733546505953,5.40313806002403e-06,0.0648970912389486,0.749481216924173,0.0394463798381144,336,13.9104917520304,190.017364476824,112.020833333333
"1A","1","A",0003-02-20,"1:00 PM",2023-03-02 13:00:00,1724,27,NA,NA,2.98146761425841e-05,0.358104075148578,25,0.229734980924784,2.07276591354727e-06,0.0248959913876162,0.238659414032409,0.00954637656129636,173,1.86420162526086,143.657221138272,119.229166666667
